user,group,device,ip,Login Time
65,3,158,50,2023-01-19 08:57:27.232205202
65,3,158,50,2023-01-19 13:15:07.829706383
65,3,158,50,2023-01-19 16:38:13.911457388
65,3,158,50,2023-01-20 08:19:01.835053644
65,3,158,50,2023-01-22 08:02:04.138838364
65,3,158,50,2023-01-22 12:01:12.297737380
65,3,158,50,2023-01-24 09:12:10.883058858
65,3,158,50,2023-01-24 14:51:19.720161819
65,3,158,50,2023-01-25 08:51:44.280181062
65,3,158,50,2023-01-27 08:21:06.738028566
65,3,158,50,2023-01-28 09:33:45.104051652
65,3,44,50,2023-01-28 12:01:39.376100736
65,3,158,50,2023-01-29 08:09:28.680681216
65,3,158,50,2023-01-30 08:23:55.294150650
65,3,158,50,2023-01-30 12:24:22.393797152
65,3,158,50,2023-01-31 09:35:00.114771834
65,3,158,50,2023-01-31 10:21:25.573080443
65,3,158,50,2023-02-01 08:54:47.120294224
65,3,158,50,2023-02-01 10:39:39.723116664
65,3,169,50,2023-02-01 13:30:07.158113622
65,3,158,50,2023-02-02 08:09:55.372835850
65,3,158,50,2023-02-02 14:08:41.403955623
65,3,158,50,2023-02-03 08:04:46.217793042
65,3,158,50,2023-02-04 08:57:32.417797500
65,3,158,50,2023-02-04 10:41:28.099148510
65,3,2,50,2023-02-04 11:25:56.743016976
65,3,108,50,2023-02-04 13:12:17.114327153
65,3,158,50,2023-02-04 13:31:47.140050668
65,3,115,50,2023-02-04 14:38:47.675713655
65,3,158,50,2023-02-05 08:02:11.966117484
65,3,158,50,2023-02-05 11:59:48.278878997
65,3,158,50,2023-02-06 08:17:15.083599986
65,3,158,50,2023-02-06 11:00:00.173937040
65,3,64,50,2023-02-07 09:22:45.579647868
65,3,81,50,2023-02-07 10:51:30.555267005
65,3,64,50,2023-02-07 11:51:55.194851079
65,3,169,50,2023-02-07 13:59:39.965489216
65,3,2,50,2023-02-08 11:18:22.400579529
65,3,120,50,2023-02-08 16:50:59.669361877
65,3,158,50,2023-02-09 08:53:47.275434552
65,3,115,50,2023-02-09 09:46:14.458385440
65,3,120,50,2023-02-09 12:57:12.309336305
65,3,120,50,2023-02-09 15:03:50.992912388
65,3,158,50,2023-02-10 09:27:19.836800664
65,3,113,50,2023-02-10 12:22:05.247485027
65,3,158,50,2023-02-11 09:05:05.635457460
65,3,158,50,2023-02-12 08:43:47.894466720
45,3,163,57,2023-01-01 08:49:14.953953762
45,3,163,57,2023-01-01 10:18:01.060619046
45,3,163,57,2023-01-02 08:37:58.366073820
45,3,127,57,2023-01-02 10:09:51.333409666
45,3,56,57,2023-01-02 16:05:04.160394174
45,3,163,57,2023-01-03 09:18:46.757400258
45,3,113,57,2023-01-03 13:41:02.584858341
45,3,163,57,2023-01-04 08:32:18.501576678
45,3,115,57,2023-01-04 12:30:33.197343349
45,3,113,57,2023-01-04 12:51:17.947621155
45,3,163,57,2023-01-05 08:04:03.311168154
45,3,163,57,2023-01-06 08:18:20.299863324
45,3,163,57,2023-01-07 08:11:06.639052770
45,3,115,57,2023-01-08 06:51:53.820466452
45,3,163,57,2023-01-08 08:33:37.845191004
45,3,163,57,2023-01-08 12:29:47.268360277
45,3,163,57,2023-01-09 09:27:07.153028916
45,3,115,57,2023-01-09 12:30:56.814889165
45,3,163,57,2023-01-10 07:52:31.910266956
45,3,163,57,2023-01-10 08:51:41.071113036
45,3,113,57,2023-01-10 14:39:02.638333014
45,3,163,57,2023-01-11 07:59:00.330498594
45,3,163,57,2023-01-11 10:28:33.088873879
45,3,11,57,2023-01-11 14:27:04.248118667
45,3,163,57,2023-01-12 08:33:35.512397064
45,3,163,57,2023-01-12 10:34:56.097204530
45,3,163,57,2023-01-13 08:02:12.800883666
45,3,163,57,2023-01-13 12:30:46.859430096
45,3,163,57,2023-01-14 08:41:20.182852140
45,3,120,57,2023-01-15 08:03:45.894863558
45,3,163,57,2023-01-15 08:30:51.787111224
45,3,64,57,2023-01-15 12:45:43.478077750
45,3,163,57,2023-01-15 14:29:01.741058358
45,3,163,57,2023-01-16 08:45:45.692617878
45,3,163,57,2023-01-16 10:15:23.137271036
45,3,169,57,2023-01-16 10:38:01.262229091
45,3,115,57,2023-01-16 13:10:12.967121230
45,3,163,57,2023-01-17 07:24:58.971310976
45,3,163,57,2023-01-17 08:25:13.531384338
45,3,163,57,2023-01-17 09:55:45.896625241
45,3,163,57,2023-01-19 08:51:24.599663802
45,3,169,57,2023-01-19 10:20:33.688779597
45,3,163,57,2023-01-20 08:50:47.745610956
45,3,44,57,2023-01-20 11:17:59.792446515
45,3,44,57,2023-01-20 12:59:15.594711706
45,3,163,57,2023-01-21 09:01:22.080907830
45,3,163,57,2023-01-23 08:36:20.856331308
45,3,163,57,2023-01-23 13:39:30.375557475
45,3,56,57,2023-01-24 07:43:11.994340944
45,3,163,57,2023-01-25 09:48:37.163180082
45,3,44,57,2023-01-25 12:08:43.661930093
45,3,163,57,2023-01-27 08:48:55.905656694
45,3,55,57,2023-01-27 12:49:58.547933125
45,3,80,57,2023-01-27 15:24:13.139080787
45,3,163,57,2023-01-28 08:57:02.898953208
45,3,10,57,2023-01-29 11:36:00.496310456
45,3,163,57,2023-01-30 08:27:17.708949432
45,3,113,57,2023-02-01 09:29:34.990491267
45,3,163,57,2023-02-01 09:40:40.854151422
45,3,163,57,2023-02-01 12:13:43.801167529
45,3,115,57,2023-02-01 15:01:38.750502022
45,3,163,57,2023-02-02 08:34:55.842576174
45,3,163,57,2023-02-03 08:16:44.492434818
45,3,163,57,2023-02-04 08:28:43.695594492
45,3,163,57,2023-02-05 08:31:39.574307160
45,3,163,57,2023-02-05 09:40:50.701966936
45,3,44,57,2023-02-05 12:06:56.211992507
45,3,115,57,2023-02-05 12:50:15.955535615
45,3,2,57,2023-02-05 15:01:15.648981235
45,3,163,57,2023-02-06 09:23:14.049841770
45,3,163,57,2023-02-07 08:41:51.630107460
45,3,41,57,2023-02-07 08:52:25.242620309
45,3,51,57,2023-02-07 11:44:34.871821343
45,3,163,57,2023-02-07 12:16:42.592955168
45,3,163,57,2023-02-08 08:58:27.728546322
45,3,120,57,2023-02-08 11:21:20.477870805
45,3,113,57,2023-02-08 12:17:27.441394229
45,3,115,57,2023-02-08 13:12:10.884334829
45,3,169,57,2023-02-08 14:20:41.196291747
45,3,163,57,2023-02-09 08:46:28.186012758
45,3,163,57,2023-02-10 08:23:19.454188524
45,3,163,57,2023-02-11 08:31:46.408057068
45,3,163,57,2023-02-11 12:25:22.519765258
45,3,44,57,2023-02-11 14:40:23.784042398
83,3,15,95,2023-01-01 09:00:48.229650246
83,3,169,95,2023-01-01 15:31:22.630694229
83,3,115,95,2023-01-01 16:16:48.701859650
83,3,15,95,2023-01-01 16:42:04.573426165
83,3,11,95,2023-01-02 09:26:38.071437772
83,3,15,95,2023-01-02 10:35:47.678819436
83,3,115,95,2023-01-02 13:07:40.859240481
83,3,83,95,2023-01-02 13:35:14.897496870
83,3,34,95,2023-01-02 14:03:55.329576845
83,3,15,95,2023-01-03 08:27:27.872593668
83,3,115,95,2023-01-03 09:22:48.580446887
83,3,113,95,2023-01-03 11:28:45.920308083
83,3,11,95,2023-01-03 12:33:21.880237849
83,3,2,95,2023-01-03 13:46:28.204392910
83,3,23,95,2023-01-03 15:12:56.914758764
83,3,15,95,2023-01-06 08:43:47.881174980
83,3,15,95,2023-01-07 08:32:10.071343848
83,3,10,95,2023-01-07 14:03:15.236915641
83,3,2,95,2023-01-09 05:52:52.809378714
83,3,15,95,2023-01-09 09:04:23.669097840
83,3,10,95,2023-01-09 11:10:44.838798304
83,3,10,95,2023-01-09 11:38:43.728583119
83,3,113,95,2023-01-09 13:51:49.289981331
83,3,15,95,2023-01-10 08:17:10.664432658
83,3,15,95,2023-01-10 13:36:29.439914271
83,3,15,95,2023-01-11 09:54:28.531677996
83,3,11,95,2023-01-11 12:01:39.363878470
83,3,15,95,2023-01-12 08:23:38.897522742
83,3,15,95,2023-01-12 10:17:25.051504918
83,3,44,95,2023-01-12 12:48:17.884640585
83,3,11,95,2023-01-12 13:09:22.140230372
83,3,15,95,2023-01-13 08:24:33.774696228
83,3,169,95,2023-01-13 12:14:53.771197540
83,3,44,95,2023-01-13 13:09:30.118656195
83,3,15,95,2023-01-14 08:06:40.854661266
83,3,15,95,2023-01-14 10:58:12.269771051
83,3,15,95,2023-01-16 09:13:55.955912616
83,3,15,95,2023-01-16 12:26:12.192976071
83,3,15,95,2023-01-16 16:17:20.173443562
83,3,15,95,2023-01-17 09:23:27.103055520
83,3,15,95,2023-01-18 08:34:46.097034594
83,3,15,95,2023-01-19 07:44:47.121574692
83,3,15,95,2023-01-19 15:30:00.857244867
83,3,15,95,2023-01-20 09:11:27.387776712
83,3,15,95,2023-01-20 10:51:08.512475515
83,3,15,95,2023-01-21 08:00:40.046245380
83,3,15,95,2023-01-21 12:29:06.408422357
83,3,15,95,2023-01-21 13:50:44.547409497
83,3,15,95,2023-01-22 08:12:04.723225512
83,3,44,95,2023-01-22 10:25:26.471755187
83,3,120,95,2023-01-22 13:21:31.028205202
83,3,64,95,2023-01-22 14:07:39.537067457
83,3,15,95,2023-01-23 10:20:33.000763662
83,3,115,95,2023-01-23 15:03:44.492542148
83,3,15,95,2023-01-24 08:59:14.761809312
83,3,113,95,2023-01-24 10:23:46.922516509
83,3,169,95,2023-01-24 13:40:26.514186763
83,3,15,95,2023-01-26 08:37:31.154607426
83,3,2,95,2023-01-26 10:34:45.450822425
83,3,15,95,2023-01-26 12:40:48.334280644
83,3,15,95,2023-01-27 08:21:20.641159530
83,3,11,95,2023-01-27 11:06:18.618339302
83,3,15,95,2023-01-27 12:27:45.020520287
83,3,15,95,2023-01-28 08:04:06.958146336
83,3,89,95,2023-01-28 10:21:20.952448590
83,3,15,95,2023-01-28 13:45:49.859326139
83,3,49,95,2023-01-28 17:00:26.826231095
83,3,15,95,2023-01-29 08:13:45.529784946
83,3,44,95,2023-01-29 11:35:42.429825106
83,3,44,95,2023-01-29 14:32:24.100156793
83,3,15,95,2023-01-30 08:32:56.695960824
83,3,15,95,2023-02-01 08:16:54.052826376
83,3,113,95,2023-02-01 11:11:06.639200577
83,3,15,95,2023-02-02 08:14:45.549007290
83,3,11,95,2023-02-02 11:13:34.641230088
83,3,15,95,2023-02-02 13:24:52.991319960
83,3,15,95,2023-02-03 08:08:01.988241216
83,3,11,95,2023-02-03 10:16:10.099443690
83,3,2,95,2023-02-03 10:32:39.314932920
83,3,15,95,2023-02-03 11:26:12.742766012
83,3,15,95,2023-02-04 08:04:57.701281338
83,3,15,95,2023-02-04 12:59:43.176041845
83,3,15,95,2023-02-05 09:24:51.347156136
83,3,2,95,2023-02-05 12:12:27.853651295
83,3,169,95,2023-02-05 12:53:41.066791101
83,3,15,95,2023-02-06 08:23:10.945346340
83,3,150,95,2023-02-06 11:17:18.150915346
83,3,15,95,2023-02-07 08:34:14.410796394
83,3,15,95,2023-02-09 08:41:24.798238398
83,3,15,95,2023-02-09 12:20:04.868258030
83,3,15,95,2023-02-10 08:33:07.786035240
83,3,64,95,2023-02-10 10:46:08.555783078
83,3,44,95,2023-02-10 11:52:54.401132061
83,3,44,95,2023-02-10 12:48:20.197360048
83,3,15,95,2023-02-10 15:00:24.067732697
83,3,15,95,2023-02-12 09:16:13.827516420
83,3,15,95,2023-02-12 11:23:39.575624815
83,3,66,95,2023-02-12 12:34:29.002457072
83,3,15,95,2023-02-12 12:44:58.132073431
29,3,19,115,2023-01-01 08:08:22.652946276
29,3,19,115,2023-01-02 09:01:49.023704700
29,3,19,115,2023-01-03 08:11:57.643739952
29,3,19,115,2023-01-03 09:10:13.094265379
29,3,11,115,2023-01-03 10:23:58.040461227
29,3,2,115,2023-01-03 10:39:38.299076160
29,3,120,115,2023-01-03 14:19:59.394209131
29,3,19,115,2023-01-04 08:18:27.708080406
29,3,2,115,2023-01-04 12:06:56.163569246
29,3,115,115,2023-01-04 16:17:56.098192380
29,3,115,115,2023-01-05 08:06:05.160234539
29,3,19,115,2023-01-05 09:47:27.202045968
29,3,64,115,2023-01-05 13:00:25.679914291
29,3,19,115,2023-01-06 08:27:35.675107380
29,3,169,115,2023-01-06 11:42:02.628682472
29,3,120,115,2023-01-06 12:10:02.227502984
29,3,11,115,2023-01-06 13:32:44.806606783
29,3,19,115,2023-01-07 08:02:16.646420934
29,3,19,115,2023-01-08 08:59:09.335878956
29,3,19,115,2023-01-09 08:31:39.238544730
29,3,169,115,2023-01-09 11:27:05.011037921
29,3,44,115,2023-01-09 12:33:00.010055975
29,3,115,115,2023-01-09 14:11:42.328459033
29,3,19,115,2023-01-10 08:15:43.408395588
29,3,49,115,2023-01-10 09:58:41.120930726
29,3,19,115,2023-01-10 13:27:52.696745682
29,3,98,115,2023-01-10 15:59:45.390274410
29,3,19,115,2023-01-11 08:16:52.867594848
29,3,19,115,2023-01-11 11:27:58.249001184
29,3,19,115,2023-01-12 08:53:45.201348558
29,3,19,115,2023-01-14 08:54:43.064612448
29,3,19,115,2023-01-15 08:40:23.939475420
29,3,19,115,2023-01-18 09:30:06.411744510
29,3,19,115,2023-01-19 08:02:43.429735026
29,3,19,115,2023-01-20 08:18:08.797486248
29,3,19,115,2023-01-22 08:32:23.979406170
29,3,113,115,2023-01-22 11:58:11.589428753
29,3,44,115,2023-01-22 13:33:57.057519751
29,3,19,115,2023-01-23 07:51:25.514929704
29,3,19,115,2023-01-24 09:09:31.261676526
29,3,19,115,2023-01-25 08:50:28.716406842
29,3,19,115,2023-01-25 14:57:29.455858895
29,3,19,115,2023-01-26 09:14:23.523544884
29,3,19,115,2023-01-26 10:10:59.792428891
29,3,19,115,2023-01-27 09:16:31.917815538
29,3,19,115,2023-01-28 08:41:02.945525700
29,3,19,115,2023-01-28 10:20:19.033271056
29,3,19,115,2023-01-29 08:35:40.782676860
29,3,19,115,2023-01-29 10:17:14.648544116
29,3,19,115,2023-01-30 08:17:15.381583097
29,3,19,115,2023-01-30 13:32:32.483510095
29,3,19,115,2023-01-31 09:22:55.607419506
29,3,19,115,2023-02-01 07:49:57.960046795
29,3,19,115,2023-02-02 08:53:52.323535614
29,3,115,115,2023-02-02 09:45:05.238525642
29,3,19,115,2023-02-02 10:39:45.489884169
29,3,19,115,2023-02-02 12:35:19.643814362
29,3,19,115,2023-02-02 13:42:05.909946167
29,3,11,115,2023-02-02 17:27:48.700939535
29,3,19,115,2023-02-03 09:01:25.450917822
29,3,120,115,2023-02-03 09:13:08.640877032
29,3,44,115,2023-02-03 10:20:57.905121008
29,3,19,115,2023-02-03 12:34:20.135189002
29,3,120,115,2023-02-03 12:48:17.746809987
29,3,19,115,2023-02-04 08:26:35.435279676
29,3,2,115,2023-02-04 13:43:44.748484601
29,3,89,115,2023-02-04 13:56:15.276481234
29,3,79,115,2023-02-04 14:10:28.948603138
29,3,19,115,2023-02-04 19:00:14.208222233
29,3,19,115,2023-02-06 08:42:14.733868074
29,3,19,115,2023-02-07 08:47:51.745665642
29,3,19,115,2023-02-08 08:03:03.771107286
29,3,19,115,2023-02-08 11:37:18.832999454
29,3,19,115,2023-02-08 15:05:27.272682057
29,3,19,115,2023-02-09 09:19:29.775398268
29,3,19,115,2023-02-09 12:27:38.109360544
29,3,19,115,2023-02-09 14:04:55.566162999
29,3,19,115,2023-02-10 08:36:50.933124330
29,3,19,115,2023-02-10 14:00:48.164417828
29,3,19,115,2023-02-11 08:23:12.090052752
29,3,169,115,2023-02-11 11:35:45.466632025
29,3,11,115,2023-02-11 18:05:09.689873612
29,3,19,115,2023-02-12 08:00:21.030485214
29,3,10,115,2023-02-12 15:16:25.552604307
41,3,76,132,2023-01-01 08:31:45.180114162
41,3,76,132,2023-01-02 07:45:10.548625896
41,3,76,132,2023-01-03 08:14:16.775882826
41,3,11,132,2023-01-04 09:54:16.621062409
41,3,113,132,2023-01-04 14:06:09.718554631
41,3,10,132,2023-01-04 14:48:19.002128285
41,3,76,132,2023-01-05 08:26:56.253185298
41,3,169,132,2023-01-05 10:22:00.346712606
41,3,76,132,2023-01-06 08:47:18.687514770
41,3,76,132,2023-01-07 08:39:05.091128004
41,3,76,132,2023-01-09 08:21:13.376754918
41,3,115,132,2023-01-09 12:23:13.139554822
41,3,76,132,2023-01-10 08:32:07.600718604
41,3,76,132,2023-01-10 16:04:46.625004288
41,3,76,132,2023-01-12 08:02:09.823953912
41,3,76,132,2023-01-12 12:02:58.910110752
41,3,76,132,2023-01-12 14:15:29.574247671
41,3,76,132,2023-01-13 08:28:12.311516466
41,3,76,132,2023-01-14 07:58:26.590046623
41,3,76,132,2023-01-15 08:38:29.786667930
41,3,76,132,2023-01-16 09:14:40.486648326
41,3,76,132,2023-01-16 14:03:51.666752043
41,3,76,132,2023-01-16 14:25:40.932691091
41,3,76,132,2023-01-17 08:39:00.618160476
41,3,76,132,2023-01-18 08:18:43.329289548
41,3,11,132,2023-01-18 12:30:16.272334180
41,3,125,132,2023-01-18 12:55:31.838382659
41,3,64,132,2023-01-18 13:11:12.193240885
41,3,76,132,2023-01-19 09:14:41.724396288
41,3,2,132,2023-01-19 10:29:26.776811650
41,3,64,132,2023-01-19 10:44:13.728232432
41,3,76,132,2023-01-21 08:55:03.192109776
41,3,76,132,2023-01-21 15:14:37.391771934
41,3,4,132,2023-01-22 07:59:46.023602002
41,3,37,132,2023-01-22 09:24:19.902475322
41,3,76,132,2023-01-22 14:39:57.118920021
41,3,76,132,2023-01-23 09:10:18.442946874
41,3,76,132,2023-01-23 11:07:51.659964732
41,3,76,132,2023-01-24 07:52:52.946578548
41,3,169,132,2023-01-24 11:43:25.807253301
41,3,76,132,2023-01-24 12:02:37.967761563
41,3,76,132,2023-01-24 13:51:58.765643815
41,3,76,132,2023-01-25 08:56:15.657895116
41,3,76,132,2023-01-25 11:12:24.174859556
41,3,76,132,2023-01-25 14:33:07.391735005
41,3,94,132,2023-01-25 17:02:51.668156604
41,3,10,132,2023-01-26 11:21:03.073375667
41,3,2,132,2023-01-26 14:12:35.378092865
41,3,76,132,2023-01-27 08:05:29.486205630
41,3,76,132,2023-01-27 09:04:20.119329101
41,3,10,132,2023-01-27 09:54:23.967530135
41,3,76,132,2023-01-27 14:40:36.178295148
41,3,76,132,2023-01-28 07:53:03.065760438
41,3,76,132,2023-01-29 08:03:29.544649104
41,3,76,132,2023-01-29 11:04:00.092560030
41,3,76,132,2023-01-30 08:45:15.880182150
41,3,64,132,2023-01-30 09:34:44.644678071
41,3,169,132,2023-01-30 10:05:26.274892260
41,3,169,132,2023-01-30 10:50:25.756109322
41,3,10,132,2023-01-30 13:52:14.057686106
41,3,115,132,2023-01-30 14:44:13.938391836
41,3,76,132,2023-01-31 08:18:28.272496128
41,3,76,132,2023-02-01 09:34:38.809602420
41,3,76,132,2023-02-01 10:31:49.879102513
41,3,76,132,2023-02-01 13:40:16.542446335
41,3,76,132,2023-02-02 08:55:56.793843378
41,3,43,132,2023-02-02 09:39:48.782660492
41,3,116,132,2023-02-02 13:57:13.255594865
41,3,76,132,2023-02-03 09:48:05.117636172
41,3,64,132,2023-02-03 11:49:45.263173209
41,3,76,132,2023-02-04 09:30:46.878946392
41,3,76,132,2023-02-05 08:19:39.017225172
41,3,76,132,2023-02-06 08:50:11.115058740
41,3,10,132,2023-02-06 10:02:26.078311402
41,3,115,132,2023-02-06 11:12:04.670394233
41,3,64,132,2023-02-06 12:26:14.127594653
41,3,76,132,2023-02-07 08:28:52.009139712
41,3,115,132,2023-02-07 12:25:09.520607960
41,3,76,132,2023-02-08 07:54:09.092676090
41,3,76,132,2023-02-09 08:51:00.631202934
41,3,87,132,2023-02-09 09:25:10.025434708
41,3,87,132,2023-02-09 09:37:53.702274800
41,3,76,132,2023-02-09 10:40:06.828453287
41,3,76,132,2023-02-09 11:03:55.603151192
41,3,76,132,2023-02-09 11:43:20.205381494
41,3,76,132,2023-02-11 09:39:15.653362697
145,3,105,40,2023-01-01 09:04:45.777843066
145,3,2,40,2023-01-01 13:01:27.208206600
145,3,105,40,2023-01-01 13:35:41.617789038
145,3,11,40,2023-01-01 14:54:29.842703682
145,3,105,40,2023-01-02 08:11:09.879334260
145,3,105,40,2023-01-02 09:46:08.931188317
145,3,105,40,2023-01-03 06:54:22.050801457
145,3,105,40,2023-01-03 09:03:33.620808438
145,3,105,40,2023-01-03 09:48:04.485310562
145,3,10,40,2023-01-03 11:07:34.668382660
145,3,10,40,2023-01-03 14:04:59.267601022
145,3,105,40,2023-01-04 08:57:12.343506648
145,3,113,40,2023-01-04 09:46:53.112292870
145,3,2,40,2023-01-04 10:14:36.438389680
145,3,10,40,2023-01-04 14:43:33.422598392
145,3,105,40,2023-01-05 09:07:27.923504418
145,3,105,40,2023-01-05 10:58:52.184007502
145,3,105,40,2023-01-06 08:18:06.331707846
145,3,11,40,2023-01-06 12:22:50.849526837
145,3,38,40,2023-01-07 14:35:44.903108387
145,3,105,40,2023-01-08 07:48:37.504241310
145,3,44,40,2023-01-08 12:02:02.529344800
145,3,10,40,2023-01-08 12:22:43.082412218
145,3,105,40,2023-01-09 07:58:50.889627636
145,3,105,40,2023-01-09 08:12:01.175921703
145,3,138,40,2023-01-09 11:53:32.902901645
145,3,83,40,2023-01-09 14:19:25.390191470
145,3,105,40,2023-01-11 08:36:15.045578688
145,3,48,40,2023-01-11 11:34:09.834213965
145,3,105,40,2023-01-11 12:08:46.463593182
145,3,128,40,2023-01-11 12:33:34.074140224
145,3,105,40,2023-01-12 09:33:12.264946296
145,3,105,40,2023-01-12 13:33:34.833265260
145,3,105,40,2023-01-13 08:59:26.322855768
145,3,105,40,2023-01-14 07:46:12.979819902
145,3,105,40,2023-01-15 09:12:50.357524476
145,3,2,40,2023-01-15 10:17:39.740624102
145,3,10,40,2023-01-15 12:00:57.938963090
145,3,105,40,2023-01-18 07:55:34.887979248
145,3,105,40,2023-01-18 12:29:06.508325085
145,3,105,40,2023-01-22 08:41:06.868018038
145,3,105,40,2023-01-23 09:22:15.698779842
145,3,169,40,2023-01-23 11:51:12.825340189
145,3,44,40,2023-01-23 12:04:24.501333123
145,3,105,40,2023-01-24 08:43:41.409124386
145,3,113,40,2023-01-24 09:34:47.487090751
145,3,105,40,2023-01-24 19:06:39.323343962
145,3,105,40,2023-01-25 09:09:21.226797276
145,3,105,40,2023-01-26 10:01:12.800125740
145,3,143,40,2023-01-26 12:08:36.663182569
145,3,105,40,2023-01-26 13:25:38.125835917
145,3,120,40,2023-01-27 08:15:50.173131866
145,3,105,40,2023-01-27 08:34:03.932698638
145,3,105,40,2023-01-27 12:50:46.166047755
145,3,10,40,2023-01-27 13:07:43.201124672
145,3,105,40,2023-01-28 07:46:56.678688552
145,3,105,40,2023-01-28 10:58:16.701556363
145,3,64,40,2023-01-28 13:15:51.775919741
145,3,105,40,2023-01-29 09:30:23.577986670
145,3,105,40,2023-01-31 10:02:35.126821314
145,3,105,40,2023-02-01 08:14:46.513649370
145,3,105,40,2023-02-01 15:16:13.564534906
145,3,105,40,2023-02-03 08:17:24.360242526
145,3,105,40,2023-02-03 12:54:09.347004399
145,3,105,40,2023-02-04 08:20:09.862479870
145,3,105,40,2023-02-05 08:14:08.596886196
145,3,105,40,2023-02-06 08:09:07.348406088
145,3,105,40,2023-02-07 08:21:33.747773046
145,3,44,40,2023-02-07 10:10:12.515918100
145,3,11,40,2023-02-07 13:35:32.239955689
145,3,105,40,2023-02-08 09:23:26.698618128
145,3,105,40,2023-02-08 12:14:43.317748850
145,3,105,40,2023-02-09 08:49:45.005426826
145,3,105,40,2023-02-09 11:13:12.488440792
145,3,105,40,2023-02-10 08:42:42.726494652
145,3,23,40,2023-02-10 11:25:43.602397513
145,3,89,40,2023-02-10 15:52:35.352880626
145,3,105,40,2023-02-11 08:35:26.116722552
145,3,105,40,2023-02-11 11:20:19.912570104
145,3,105,40,2023-02-11 15:01:36.051909844
26,3,101,33,2023-01-01 08:10:53.288116590
26,3,101,33,2023-01-02 08:11:29.942742480
26,3,120,33,2023-01-02 10:19:45.976110948
26,3,120,33,2023-01-02 10:38:54.744307569
26,3,10,33,2023-01-03 08:48:34.253732131
26,3,52,33,2023-01-03 14:14:45.342103261
26,3,101,33,2023-01-04 09:06:02.196344526
26,3,101,33,2023-01-04 12:59:01.374744295
26,3,101,33,2023-01-05 08:16:32.231363508
26,3,101,33,2023-01-06 09:06:32.365347264
26,3,169,33,2023-01-06 09:43:52.233634563
26,3,2,33,2023-01-06 14:16:12.408548143
26,3,101,33,2023-01-07 09:49:52.101317616
26,3,101,33,2023-01-07 12:18:53.122544861
26,3,101,33,2023-01-08 08:11:34.526112324
26,3,158,33,2023-01-08 13:18:46.143495245
26,3,101,33,2023-01-10 08:31:35.853148152
26,3,169,33,2023-01-10 12:54:45.280826988
26,3,2,33,2023-01-10 13:58:05.539140453
26,3,101,33,2023-01-12 08:46:38.667975762
26,3,101,33,2023-01-12 09:14:50.557373710
26,3,101,33,2023-01-13 08:12:08.598114942
26,3,1,33,2023-01-13 12:51:15.891728396
26,3,10,33,2023-01-13 13:17:43.883501439
26,3,11,33,2023-01-13 14:39:40.804517194
26,3,57,33,2023-01-13 14:49:41.067538307
26,3,101,33,2023-01-13 15:06:51.399152648
26,3,101,33,2023-01-15 08:06:06.063380472
26,3,101,33,2023-01-15 12:09:46.533178159
26,3,101,33,2023-01-16 08:11:09.091420500
26,3,101,33,2023-01-17 08:36:29.243506452
26,3,101,33,2023-01-17 11:37:39.493381418
26,3,101,33,2023-01-18 09:27:06.618894102
26,3,42,33,2023-01-18 11:00:20.687011499
26,3,136,33,2023-01-18 13:33:05.382150130
26,3,101,33,2023-01-19 09:23:34.977037002
26,3,120,33,2023-01-19 11:27:02.823736897
26,3,101,33,2023-01-19 13:04:36.229689048
26,3,101,33,2023-01-20 08:09:08.359651205
26,3,101,33,2023-01-21 08:31:26.644617528
26,3,101,33,2023-01-22 10:11:44.604274908
26,3,101,33,2023-01-24 08:31:54.708949416
26,3,11,33,2023-01-25 10:42:42.337993431
26,3,115,33,2023-01-25 13:42:59.628105953
26,3,11,33,2023-01-25 14:00:39.066697225
26,3,101,33,2023-01-26 10:29:35.854879908
26,3,44,33,2023-01-26 10:52:48.758122086
26,3,169,33,2023-01-26 12:58:59.608581966
26,3,101,33,2023-01-27 08:39:53.635443462
26,3,11,33,2023-01-27 15:23:09.983061179
26,3,101,33,2023-01-28 08:26:07.195249614
26,3,101,33,2023-01-28 11:25:16.378771301
26,3,101,33,2023-01-29 07:53:15.214687578
26,3,101,33,2023-01-31 09:15:03.948381629
26,3,101,33,2023-01-31 11:58:08.123059736
26,3,120,33,2023-01-31 13:58:24.812299369
26,3,115,33,2023-01-31 19:09:46.397945306
26,3,101,33,2023-02-01 09:00:21.293359110
26,3,115,33,2023-02-01 10:58:56.010886262
26,3,101,33,2023-02-02 08:10:54.861849252
26,3,11,33,2023-02-02 13:13:31.917558221
26,3,101,33,2023-02-02 17:25:53.339689612
26,3,101,33,2023-02-03 08:11:08.683639038
26,3,101,33,2023-02-04 08:38:06.248161902
26,3,115,33,2023-02-04 15:29:07.296551639
26,3,101,33,2023-02-05 08:52:33.459583974
26,3,64,33,2023-02-05 10:36:52.143136044
26,3,113,33,2023-02-05 15:28:27.986787927
26,3,101,33,2023-02-06 08:14:29.979262446
26,3,101,33,2023-02-07 08:14:11.763161526
26,3,36,33,2023-02-07 15:34:59.563651128
26,3,15,33,2023-02-07 16:31:33.933037671
26,3,101,33,2023-02-08 08:38:38.677049553
26,3,101,33,2023-02-08 09:04:26.740414524
26,3,101,33,2023-02-09 09:02:45.791523384
26,3,11,33,2023-02-10 11:39:51.689316291
26,3,44,33,2023-02-10 13:34:39.310653470
26,3,101,33,2023-02-11 08:28:54.368197146
26,3,120,33,2023-02-11 12:46:04.714604831
